"RecordID","SalesOrderID","SalesOrderDetailID","RevisionNumber","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","PurchaseOrderNumber","AccountNumber","CustomerID","ShipToAddressID","BillToAddressID","CreditCardApprovalCode","ShipMethod","SalesOrderID1","ProductID","OrderQty","UnitPrice","UnitPriceDiscount","LineTotal","Header_Modified_Date","Detail_Modified_Date","LineTaxAmount","LineFreight","createDate"
"408","71780","110623","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","782","4","1376.9940","0.0000","5507.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","440.64","137.70","2023-02-12 23:08:02"
"409","71780","110624","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","918","2","158.4300","0.0000","316.860000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.35","7.92","2023-02-12 23:08:02"
"410","71780","110625","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","780","4","1391.9940","0.0000","5567.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","445.44","139.20","2023-02-12 23:08:02"
"411","71780","110626","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","937","1","48.5940","0.0000","48.594000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.89","1.21","2023-02-12 23:08:02"
"412","71780","110627","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","867","6","41.9940","0.0000","251.964000","2008-06-08 00:00:00","2008-06-01 00:00:00","20.16","6.30","2023-02-12 23:08:02"
"413","71780","110628","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","985","1","112.9980","0.4000","67.798800","2008-06-08 00:00:00","2008-06-01 00:00:00","5.42","1.69","2023-02-12 23:08:02"
"414","71780","110629","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","989","2","323.9940","0.0000","647.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","51.84","16.20","2023-02-12 23:08:02"
"415","71780","110630","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","991","3","323.9940","0.0000","971.982000","2008-06-08 00:00:00","2008-06-01 00:00:00","77.76","24.30","2023-02-12 23:08:02"
"416","71780","110631","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","992","1","323.9940","0.0000","323.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.92","8.10","2023-02-12 23:08:02"
"417","71780","110632","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","993","2","323.9940","0.0000","647.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","51.84","16.20","2023-02-12 23:08:02"
"418","71780","110633","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","984","2","112.9980","0.4000","135.597600","2008-06-08 00:00:00","2008-06-01 00:00:00","10.85","3.39","2023-02-12 23:08:02"
"419","71780","110634","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","986","3","112.9980","0.4000","203.396400","2008-06-08 00:00:00","2008-06-01 00:00:00","16.27","5.08","2023-02-12 23:08:02"
"420","71780","110635","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","987","3","112.9980","0.4000","203.396400","2008-06-08 00:00:00","2008-06-01 00:00:00","16.27","5.08","2023-02-12 23:08:02"
"421","71780","110636","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","981","2","461.6940","0.0000","923.388000","2008-06-08 00:00:00","2008-06-01 00:00:00","73.87","23.08","2023-02-12 23:08:02"
"422","71780","110637","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","982","3","461.6940","0.0000","1385.082000","2008-06-08 00:00:00","2008-06-01 00:00:00","110.81","34.63","2023-02-12 23:08:02"
"423","71780","110638","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","783","5","1376.9940","0.0000","6884.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","550.80","172.12","2023-02-12 23:08:02"
"424","71780","110639","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","809","3","37.1520","0.0000","111.456000","2008-06-08 00:00:00","2008-06-01 00:00:00","8.92","2.79","2023-02-12 23:08:02"
"425","71780","110640","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","810","1","72.1620","0.0000","72.162000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.77","1.80","2023-02-12 23:08:02"
"426","71780","110641","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","935","2","24.2940","0.0000","48.588000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.89","1.21","2023-02-12 23:08:02"
"427","71780","110642","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","925","1","149.8740","0.0000","149.874000","2008-06-08 00:00:00","2008-06-01 00:00:00","11.99","3.75","2023-02-12 23:08:02"
"428","71780","110643","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","869","7","41.9940","0.0000","293.958000","2008-06-08 00:00:00","2008-06-01 00:00:00","23.52","7.35","2023-02-12 23:08:02"
"429","71780","110644","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71780","PO19604173239","10-4020-000340","30113","653","653",,"CARGO TRANSPORT 5","71780","880","1","32.9940","0.0000","32.994000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.64","0.82","2023-02-12 23:08:02"
"430","71816","111454","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","953","1","728.9100","0.0000","728.910000","2008-06-08 00:00:00","2008-06-01 00:00:00","58.31","18.22","2023-02-12 23:08:02"
"431","71816","111455","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","954","1","1430.4420","0.0000","1430.442000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.44","35.76","2023-02-12 23:08:02"
"432","71816","111456","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","715","2","29.9940","0.0000","59.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.80","1.50","2023-02-12 23:08:02"
"433","71816","111457","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","712","4","5.3940","0.0000","21.576000","2008-06-08 00:00:00","2008-06-01 00:00:00","1.73","0.54","2023-02-12 23:08:02"
"434","71816","111458","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","883","3","32.3940","0.0000","97.182000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.77","2.43","2023-02-12 23:08:02"
"435","71816","111459","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","961","1","445.4100","0.0000","445.410000","2008-06-08 00:00:00","2008-06-01 00:00:00","35.63","11.14","2023-02-12 23:08:02"
"436","71816","111460","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71816","PO12992180445","10-4020-000295","30027","1038","1038",,"CARGO TRANSPORT 5","71816","948","1","63.9000","0.0000","63.900000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.11","1.60","2023-02-12 23:08:02"
"437","71783","110710","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","738","4","202.3320","0.0000","809.328000","2008-06-08 00:00:00","2008-06-01 00:00:00","64.75","20.23","2023-02-12 23:08:02"
"438","71783","110711","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","939","6","37.2540","0.0000","223.524000","2008-06-08 00:00:00","2008-06-01 00:00:00","17.88","5.59","2023-02-12 23:08:02"
"439","71783","110712","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","793","3","1466.0100","0.0000","4398.030000","2008-06-08 00:00:00","2008-06-01 00:00:00","351.84","109.95","2023-02-12 23:08:02"
"440","71783","110713","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","977","4","323.9940","0.0000","1295.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","103.68","32.40","2023-02-12 23:08:02"
"441","71783","110714","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","880","9","32.9940","0.0000","296.946000","2008-06-08 00:00:00","2008-06-01 00:00:00","23.76","7.42","2023-02-12 23:08:02"
"442","71783","110715","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","859","7","14.6940","0.0000","102.858000","2008-06-08 00:00:00","2008-06-01 00:00:00","8.23","2.57","2023-02-12 23:08:02"
"443","71783","110716","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","976","25","850.4950","0.1000","19136.137500","2008-06-08 00:00:00","2008-06-01 00:00:00","1530.89","478.40","2023-02-12 23:08:02"
"444","71783","110717","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","714","6","29.9940","0.0000","179.964000","2008-06-08 00:00:00","2008-06-01 00:00:00","14.40","4.50","2023-02-12 23:08:02"
"445","71783","110718","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","877","8","4.7700","0.0000","38.160000","2008-06-08 00:00:00","2008-06-01 00:00:00","3.05","0.95","2023-02-12 23:08:02"
"446","71783","110719","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","813","1","72.1620","0.0000","72.162000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.77","1.80","2023-02-12 23:08:02"
"447","71783","110720","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","881","6","32.3940","0.0000","194.364000","2008-06-08 00:00:00","2008-06-01 00:00:00","15.55","4.86","2023-02-12 23:08:02"
"448","71783","110721","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","873","6","1.3740","0.0000","8.244000","2008-06-08 00:00:00","2008-06-01 00:00:00","0.66","0.21","2023-02-12 23:08:02"
"449","71783","110722","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","870","10","2.9940","0.0000","29.940000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.40","0.75","2023-02-12 23:08:02"
"450","71783","110723","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","822","1","356.8980","0.0000","356.898000","2008-06-08 00:00:00","2008-06-01 00:00:00","28.55","8.92","2023-02-12 23:08:02"
"451","71783","110724","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","799","1","672.2940","0.0000","672.294000","2008-06-08 00:00:00","2008-06-01 00:00:00","53.78","16.81","2023-02-12 23:08:02"
"452","71783","110725","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","858","2","14.6940","0.0000","29.388000","2008-06-08 00:00:00","2008-06-01 00:00:00","2.35","0.73","2023-02-12 23:08:02"
"453","71783","110726","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","860","9","14.6940","0.0000","132.246000","2008-06-08 00:00:00","2008-06-01 00:00:00","10.58","3.31","2023-02-12 23:08:02"
"454","71783","110727","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","864","15","34.9250","0.0500","497.681250","2008-06-08 00:00:00","2008-06-01 00:00:00","39.81","12.44","2023-02-12 23:08:02"
"455","71783","110728","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","938","3","24.2940","0.0000","72.882000","2008-06-08 00:00:00","2008-06-01 00:00:00","5.83","1.82","2023-02-12 23:08:02"
"456","71783","110729","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","883","11","31.3142","0.0200","337.567076","2008-06-08 00:00:00","2008-06-01 00:00:00","27.01","8.44","2023-02-12 23:08:02"
"457","71783","110730","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","722","6","202.3320","0.0000","1213.992000","2008-06-08 00:00:00","2008-06-01 00:00:00","97.12","30.35","2023-02-12 23:08:02"
"458","71783","110731","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","884","9","32.3940","0.0000","291.546000","2008-06-08 00:00:00","2008-06-01 00:00:00","23.32","7.29","2023-02-12 23:08:02"
"459","71783","110732","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","998","7","323.9940","0.0000","2267.958000","2008-06-08 00:00:00","2008-06-01 00:00:00","181.44","56.70","2023-02-12 23:08:02"
"460","71783","110733","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","999","5","323.9940","0.0000","1619.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","129.60","40.50","2023-02-12 23:08:02"
"461","71783","110734","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","797","4","672.2940","0.0000","2689.176000","2008-06-08 00:00:00","2008-06-01 00:00:00","215.13","67.23","2023-02-12 23:08:02"
"462","71783","110735","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","798","1","672.2940","0.0000","672.294000","2008-06-08 00:00:00","2008-06-01 00:00:00","53.78","16.81","2023-02-12 23:08:02"
"463","71783","110736","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","801","1","672.2940","0.0000","672.294000","2008-06-08 00:00:00","2008-06-01 00:00:00","53.78","16.81","2023-02-12 23:08:02"
"464","71783","110737","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","973","5","1020.5940","0.0000","5102.970000","2008-06-08 00:00:00","2008-06-01 00:00:00","408.24","127.57","2023-02-12 23:08:02"
"465","71783","110738","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","974","13","986.5742","0.0200","12568.955308","2008-06-08 00:00:00","2008-06-01 00:00:00","1005.52","314.22","2023-02-12 23:08:02"
"466","71783","110739","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","940","4","48.5940","0.0000","194.376000","2008-06-08 00:00:00","2008-06-01 00:00:00","15.55","4.86","2023-02-12 23:08:02"
"467","71783","110740","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","835","3","356.8980","0.0000","1070.694000","2008-06-08 00:00:00","2008-06-01 00:00:00","85.66","26.77","2023-02-12 23:08:02"
"468","71783","110741","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","836","4","356.8980","0.0000","1427.592000","2008-06-08 00:00:00","2008-06-01 00:00:00","114.21","35.69","2023-02-12 23:08:02"
"469","71783","110742","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","838","4","858.9000","0.0000","3435.600000","2008-06-08 00:00:00","2008-06-01 00:00:00","274.85","85.89","2023-02-12 23:08:02"
"470","71783","110743","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","718","2","858.9000","0.0000","1717.800000","2008-06-08 00:00:00","2008-06-01 00:00:00","137.42","42.95","2023-02-12 23:08:02"
"471","71783","110744","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","715","17","27.4945","0.0500","444.036175","2008-06-08 00:00:00","2008-06-01 00:00:00","35.52","11.10","2023-02-12 23:08:02"
"472","71783","110745","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","716","4","29.9940","0.0000","119.976000","2008-06-08 00:00:00","2008-06-01 00:00:00","9.60","3.00","2023-02-12 23:08:02"
"473","71783","110746","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","875","1","5.3940","0.0000","5.394000","2008-06-08 00:00:00","2008-06-01 00:00:00","0.43","0.13","2023-02-12 23:08:02"
"474","71783","110747","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","865","10","38.1000","0.0000","381.000000","2008-06-08 00:00:00","2008-06-01 00:00:00","30.48","9.53","2023-02-12 23:08:02"
"475","71783","110748","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","712","11","5.2142","0.0200","56.209076","2008-06-08 00:00:00","2008-06-01 00:00:00","4.50","1.41","2023-02-12 23:08:02"
"476","71783","110749","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","711","15","19.2445","0.0500","274.234125","2008-06-08 00:00:00","2008-06-01 00:00:00","21.94","6.86","2023-02-12 23:08:02"
"477","71783","110750","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","876","2","72.0000","0.0000","144.000000","2008-06-08 00:00:00","2008-06-01 00:00:00","11.52","3.60","2023-02-12 23:08:02"
"478","71783","110751","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","707","10","20.9940","0.0000","209.940000","2008-06-08 00:00:00","2008-06-01 00:00:00","16.80","5.25","2023-02-12 23:08:02"
"479","71783","110752","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71783","PO19343113609","10-4020-000024","29957","992","992",,"CARGO TRANSPORT 5","71783","708","11","20.2942","0.0200","218.771476","2008-06-08 00:00:00","2008-06-01 00:00:00","17.50","5.47","2023-02-12 23:08:02"
"480","71845","112118","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","988","2","112.9980","0.4000","135.597600","2008-06-08 00:00:00","2008-06-01 00:00:00","10.85","3.39","2023-02-12 23:08:02"
"481","71845","112119","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","948","2","63.9000","0.0000","127.800000","2008-06-08 00:00:00","2008-06-01 00:00:00","10.22","3.20","2023-02-12 23:08:02"
"482","71845","112120","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","904","4","218.4540","0.0000","873.816000","2008-06-08 00:00:00","2008-06-01 00:00:00","69.91","21.85","2023-02-12 23:08:02"
"483","71845","112121","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","742","3","818.7000","0.0000","2456.100000","2008-06-08 00:00:00","2008-06-01 00:00:00","196.49","61.40","2023-02-12 23:08:02"
"484","71845","112122","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","780","2","1391.9940","0.0000","2783.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","222.72","69.60","2023-02-12 23:08:02"
"485","71845","112123","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","945","1","54.8940","0.0000","54.894000","2008-06-08 00:00:00","2008-06-01 00:00:00","4.39","1.37","2023-02-12 23:08:02"
"486","71845","112124","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","949","3","105.2940","0.0000","315.882000","2008-06-08 00:00:00","2008-06-01 00:00:00","25.27","7.90","2023-02-12 23:08:02"
"487","71845","112125","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","937","2","48.5940","0.0000","97.188000","2008-06-08 00:00:00","2008-06-01 00:00:00","7.78","2.43","2023-02-12 23:08:02"
"488","71845","112126","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","867","2","41.9940","0.0000","83.988000","2008-06-08 00:00:00","2008-06-01 00:00:00","6.72","2.10","2023-02-12 23:08:02"
"489","71845","112127","2","2008-06-01 00:00:00","2008-06-13 00:00:00","2008-06-08 00:00:00","5","False","SO71845","PO2697119362","10-4020-000187","29938","1020","1020",,"CARGO TRANSPORT 5","71845","748","1","818.7000","0.0000","818.700000","2008-06-08 00:00:00","2008-06-01 00:00:00","65.50","20.47","2023-02-12 23:08:02"
